number,value,params_w_neo4j,params_w_semantique,state
158,0.967260351163837,0.631808336624577,0.9979133672179797,COMPLETE
159,0.9671946632883501,0.4058235281997823,0.9235123730035101,COMPLETE
160,0.967260351163837,0.4428310402344992,0.7016232634371594,COMPLETE
161,0.967260351163837,0.46358151133365305,0.7190841838616657,COMPLETE
162,0.967260351163837,0.44092153171961684,0.6795173513353935,COMPLETE
163,0.9672102335439694,0.3796445493245105,0.7592356401690074,COMPLETE
164,0.967260351163837,0.41944197613648376,0.6593115805637517,COMPLETE
165,0.9673204327145172,0.48942977711286495,0.7940759270616908,COMPLETE
166,0.967260351163837,0.4695352878473079,0.7390725914725185,COMPLETE
167,0.9672431918079638,0.6745082417102598,0.8296793550287738,COMPLETE
168,0.9673040625149589,0.40616496321576023,0.7705268476373499,COMPLETE
169,0.9670414229075699,0.5141072965711667,0.38697049368479175,COMPLETE
170,0.9673204327145172,0.43925865025264377,0.7213139049034855,COMPLETE
171,0.967260351163837,0.5364707994878053,0.8522052111291364,COMPLETE
172,0.9673040625149589,0.504238993965627,0.874592881306702,COMPLETE
173,0.967187077699881,0.39138946185236034,0.8005386932250164,COMPLETE
174,0.9673040625149589,0.4547484715262559,0.8456847783976698,COMPLETE
175,0.967260351163837,0.5771411703114024,0.9015878830174668,COMPLETE
176,0.955118789835138,0.04896444053982718,0.9383059381809751,COMPLETE
177,0.967260351163837,0.5510169508080606,0.8214660949298411,COMPLETE
178,0.9673204327145172,0.4894728845505859,0.7841410667313846,COMPLETE
179,0.967187077699881,0.4236884958583797,0.8733015620874343,COMPLETE
180,0.9673204327145172,0.5101385528790594,0.8551696296579808,COMPLETE
181,0.9673040625149589,0.474684329063369,0.8368268491154548,COMPLETE
182,0.9673204327145172,0.5027403733349008,0.8359272528769239,COMPLETE
183,0.9673040625149589,0.5244046031975891,0.9155066766075427,COMPLETE
184,0.9673040625149589,0.4455943029723328,0.8041683068171238,COMPLETE
185,0.9671946632883501,0.36488391222086397,0.8515525501385035,COMPLETE
186,0.967187077699881,0.418946395647514,0.8858019621065595,COMPLETE
187,0.9672431918079638,0.4832767154940656,0.689884098547673,COMPLETE
188,0.967260351163837,0.5526746427394718,0.8120923823229046,COMPLETE
189,0.9673040625149589,0.39507938439509704,0.7506728598486834,COMPLETE
190,0.967187077699881,0.4578964892685665,0.9413070041175166,COMPLETE
191,0.9673204327145172,0.5396443249266228,0.8918505247877244,COMPLETE
192,0.967260351163837,0.5923054052501755,0.899843179114734,COMPLETE
193,0.9673040625149589,0.5054675898144835,0.923735097435181,COMPLETE
